step,episode,ep_reward,ep_length,ep_kills,ep_max_x,died
98192,4867,24.89,22,1,469.2,1
98205,4868,6.25,13,0,195.0,1
98218,4869,8.84,13,0,233.1,1
98230,4870,3.80,12,1,158.6,1
98243,4871,6.25,13,0,195.0,1
98256,4872,6.25,13,0,195.0,1
98275,4873,13.84,19,1,305.9,1
98296,4874,28.36,21,0,520.1,1
98309,4875,5.19,13,0,179.4,1
98334,4876,30.11,25,0,546.8,1
98365,4877,38.76,31,1,672.1,1
98378,4878,7.55,13,0,214.4,1
98391,4879,6.25,13,0,195.0,1
98413,4880,24.89,22,1,469.2,1
98448,4881,51.59,35,2,861.0,1
98461,4882,2.45,13,1,138.7,1
98474,4883,5.16,13,0,180.1,1
98487,4884,5.19,13,0,179.4,1
98500,4885,6.25,13,0,195.0,1
98513,4886,8.05,13,0,221.7,1
98534,4887,15.82,21,1,335.0,1
98547,4888,7.30,13,0,211.5,1
98559,4889,7.19,12,0,208.8,1
98572,4890,5.65,13,0,186.4,1
98585,4891,7.38,13,0,212.7,1
98605,4892,23.12,20,0,443.4,1
98618,4893,7.30,13,0,210.4,1
98631,4894,6.25,13,0,195.0,1
98652,4895,15.55,21,1,330.8,1
98665,4896,8.74,13,0,231.6,1
98681,4897,19.65,16,0,392.9,1
98706,4898,30.11,25,0,546.8,1
98732,4899,26.78,26,1,496.2,1
98745,4900,5.19,13,0,179.4,1
98758,4901,6.98,13,0,206.9,1
98770,4902,1.87,12,0,130.5,1
98789,4903,24.82,19,0,468.7,1
98825,4904,50.16,36,3,838.9,1
98838,4905,6.25,13,0,195.0,1
98863,4906,30.11,25,0,546.8,1
98875,4907,3.98,12,1,160.6,1
98887,4908,0.20,12,0,106.3,1
98908,4909,15.87,21,1,335.8,1
98921,4910,6.25,13,0,195.0,1
98934,4911,6.25,13,0,195.0,1
98947,4912,4.32,13,0,166.6,1
98978,4913,48.71,31,2,817.5,1
98990,4914,4.90,12,1,174.7,1
99010,4915,23.46,20,0,448.6,1
99023,4916,4.32,13,0,166.6,1
99036,4917,7.80,13,0,218.4,1
99055,4918,21.36,19,0,417.8,1
99068,4919,6.25,13,0,195.0,1
99087,4920,26.14,19,0,487.7,1
99100,4921,6.25,13,0,195.0,1
99121,4922,17.70,21,1,362.6,1
99143,4923,26.85,22,1,497.9,1
99155,4924,1.04,12,0,118.9,1
99168,4925,6.03,13,0,191.7,1
99180,4926,-0.75,12,1,91.0,1
99198,4927,24.16,18,0,458.4,1
99211,4928,6.25,13,0,195.0,1
99234,4929,31.03,23,1,559.0,1
99247,4930,9.89,13,0,249.4,1
99260,4931,6.25,13,0,195.0,1
99283,4932,31.31,23,1,563.1,1
99304,4933,17.79,21,1,364.0,1
99338,4934,48.10,34,1,809.7,1
99351,4935,6.25,13,0,195.0,1
99364,4936,6.25,13,0,195.0,1
99391,4937,24.56,27,0,465.3,1
99404,4938,5.19,13,0,179.4,1
99429,4939,30.96,25,1,557.4,1
99446,4940,17.80,17,0,365.1,1
99459,4941,6.25,13,0,195.0,1
99472,4942,6.25,13,0,195.0,1
99488,4943,19.52,16,0,390.2,1
99510,4944,27.43,22,0,507.2,1
99522,4945,3.70,12,0,157.7,1
99543,4946,15.50,21,1,330.0,1
99568,4947,30.11,25,0,546.8,1
99581,4948,6.25,13,0,195.0,1
99594,4949,4.26,13,0,165.7,1
99628,4950,49.58,34,1,831.4,1
99641,4951,6.25,13,0,195.0,1
99653,4952,5.10,12,0,178.1,1
99666,4953,6.25,13,0,195.0,1
99678,4954,3.79,12,0,159.4,1
99702,4955,26.24,24,0,489.5,1
99715,4956,6.25,13,0,195.0,1
99736,4957,16.52,21,0,346.5,1
99749,4958,6.25,13,0,195.0,1
99772,4959,23.68,23,1,450.3,1
99793,4960,21.97,21,0,426.2,1
99806,4961,6.25,13,0,195.0,1
99819,4962,6.25,13,0,195.0,1
99839,4963,29.07,20,0,531.4,1
99860,4964,15.78,21,0,336.3,1
99873,4965,5.19,13,0,179.4,1
99886,4966,8.03,13,0,221.2,1
99908,4967,31.82,22,0,571.3,1
99929,4968,15.85,21,1,335.4,1
99942,4969,6.25,13,0,195.0,1
99963,4970,24.93,21,0,470.5,1
99979,4971,19.71,16,0,392.9,1
99992,4972,5.19,13,0,179.4,1
100003,4973,3.11,11,0,149.4,1
100028,4974,30.11,25,0,546.8,1
100053,4975,30.11,25,0,546.8,1
100076,4976,23.68,23,1,450.3,1
100094,4977,26.43,18,0,492.2,1
100107,4978,6.58,13,0,200.0,1
100120,4979,4.26,13,0,165.7,1
100141,4980,14.60,21,0,318.0,1
100161,4981,20.96,20,1,410.6,1
100182,4982,17.64,21,2,360.5,1
100195,4983,5.74,13,0,187.8,1
100216,4984,28.15,21,0,517.5,1
100229,4985,5.19,13,0,179.4,1
100249,4986,14.29,20,0,313.8,1
100261,4987,4.39,12,1,167.5,1
100279,4988,10.67,18,0,260.6,1
100292,4989,3.09,13,0,148.5,1
100305,4990,6.25,13,0,195.0,1
100327,4991,14.45,22,1,315.1,1
100340,4992,4.09,13,1,162.8,1
100360,4993,30.67,20,1,553.4,1
100373,4994,6.25,13,0,195.0,1
100386,4995,4.32,13,0,166.6,1
100407,4996,15.87,21,1,335.7,1
100429,4997,33.76,22,0,600.5,1
100450,4998,26.29,21,0,490.5,1
100463,4999,6.25,13,0,195.0,1
100476,5000,1.08,13,0,119.0,1
100497,5001,14.98,21,0,323.9,1
100516,5002,13.03,19,0,294.7,1
100529,5003,5.19,13,0,179.4,1
100550,5004,17.24,21,2,354.5,1
100584,5005,48.10,34,1,809.7,1
100618,5006,49.24,34,2,825.4,1
100629,5007,1.98,11,0,132.1,1
100664,5008,51.24,35,2,855.7,1
100677,5009,6.25,13,0,195.0,1
100702,5010,30.11,25,0,546.8,1
100713,5011,2.48,11,0,140.1,1
100726,5012,4.39,13,0,167.6,1
100747,5013,31.35,21,2,562.1,1
100781,5014,48.10,34,1,809.7,1
100792,5015,1.82,11,0,130.1,1
100817,5016,30.11,25,0,546.8,1
100842,5017,36.62,25,0,642.7,1
100855,5018,6.25,13,0,195.0,1
100868,5019,5.19,13,0,179.4,1
100899,5020,35.84,31,1,629.7,1
100923,5021,33.57,24,1,596.0,1
100941,5022,26.36,18,0,491.6,1
100962,5023,16.39,21,0,344.4,1
100983,5024,24.37,21,1,460.8,1
101002,5025,21.02,19,0,412.7,1
101015,5026,5.19,13,0,179.4,1
101036,5027,16.65,21,2,345.9,1
101060,5028,26.46,24,0,493.0,1
101073,5029,8.75,13,0,232.3,1
101084,5030,2.40,11,0,138.3,1
101097,5031,5.19,13,0,179.4,1
101132,5032,51.24,35,2,855.7,1
101142,5033,0.15,10,0,105.3,1
101155,5034,5.19,13,0,179.4,1
101168,5035,5.19,13,0,179.4,1
101180,5036,2.04,12,0,133.6,1
101193,5037,6.25,13,0,195.0,1
101206,5038,8.90,13,0,233.9,1
101219,5039,5.19,13,0,179.4,1
101238,5040,21.52,19,0,419.6,1
101256,5041,25.82,18,0,483.4,1
101281,5042,30.11,25,0,546.8,1
101312,5043,34.80,31,1,614.4,1
101325,5044,5.15,13,0,178.8,1
101338,5045,6.25,13,0,195.0,1
101362,5046,29.54,24,1,536.8,1
101375,5047,4.39,13,0,167.6,1
101394,5048,26.78,19,0,497.2,1
101415,5049,17.64,21,2,360.5,1
101428,5050,4.39,13,0,167.6,1
101441,5051,5.19,13,0,179.4,1
101462,5052,17.60,21,2,359.9,1
101475,5053,8.90,13,0,234.5,1
101496,5054,17.44,21,1,358.8,1
101519,5055,26.86,23,0,498.3,1
101532,5056,5.76,13,0,187.8,1
101545,5057,5.19,13,0,179.4,1
101576,5058,35.51,31,1,624.8,1
101589,5059,6.25,13,0,195.0,1
101602,5060,4.32,13,0,166.6,1
101615,5061,6.25,13,0,195.0,1
101626,5062,3.40,11,0,153.3,1
101647,5063,17.64,21,2,360.5,1
101665,5064,17.08,18,0,354.5,1
101678,5065,6.25,13,0,195.0,1
101712,5066,48.10,34,1,809.7,1
101725,5067,6.25,13,0,195.0,1
101738,5068,6.25,13,0,195.0,1
101772,5069,49.24,34,2,825.4,1
101785,5070,4.32,13,0,166.6,1
101798,5071,6.25,13,0,195.0,1
101811,5072,6.25,13,0,195.0,1
101824,5073,9.64,13,0,244.9,1
101837,5074,6.65,13,0,201.1,1
101850,5075,6.25,13,0,195.0,1
101875,5076,30.11,25,0,546.8,1
101895,5077,19.04,20,0,383.0,1
101908,5078,6.25,13,0,195.0,1
101921,5079,6.25,13,0,195.0,1
101940,5080,15.60,19,0,332.5,1
101953,5081,10.15,13,0,252.6,1
101978,5082,30.11,25,0,546.8,1
101991,5083,6.25,13,0,195.0,1
102009,5084,19.08,18,0,384.2,1
102022,5085,6.25,13,0,195.0,1
102047,5086,26.59,25,1,494.0,1
102071,5087,26.58,24,0,495.1,1
102089,5088,27.45,18,0,506.7,1
102116,5089,35.68,27,2,626.1,1
102140,5090,29.77,24,0,541.4,1
102160,5091,17.75,20,1,363.1,1
102173,5092,6.25,13,0,195.0,1
102186,5093,6.25,13,0,195.0,1
102206,5094,22.18,20,0,429.2,1
102219,5095,6.25,13,0,195.0,1
102231,5096,3.43,12,1,152.4,1
102243,5097,5.18,12,1,178.6,1
102255,5098,7.11,12,0,207.9,1
102268,5099,5.19,13,0,179.4,1
102293,5100,32.61,25,2,581.5,1
102306,5101,5.34,13,0,182.5,1
102327,5102,15.50,21,1,330.0,1
102340,5103,6.25,13,0,195.0,1
102376,5104,52.63,36,2,876.2,1
102398,5105,28.69,22,0,525.0,1
102411,5106,6.25,13,0,195.0,1
102424,5107,6.42,13,0,198.0,1
102437,5108,7.21,13,0,209.4,1
102462,5109,30.11,25,0,546.8,1
102483,5110,24.78,21,0,468.0,1
102496,5111,6.25,13,0,195.0,1
102508,5112,1.80,12,0,129.5,1
102530,5113,27.24,22,1,502.7,1
102555,5114,30.11,25,0,546.8,1
102568,5115,4.19,13,0,164.6,1
102597,5116,50.44,29,2,843.1,1
102610,5117,6.25,13,0,195.0,1
102622,5118,10.04,12,0,250.9,1
102643,5119,15.70,21,1,333.2,1
102654,5120,2.31,11,1,136.6,1
102667,5121,5.19,13,0,179.4,1
102688,5122,17.39,21,2,356.9,1
102708,5123,26.01,20,2,483.9,1
102721,5124,6.25,13,0,195.0,1
102734,5125,5.19,13,0,179.4,1
102747,5126,5.19,13,0,179.4,1
102758,5127,0.75,11,0,114.9,1
102770,5128,6.21,12,0,195.5,1
102783,5129,6.25,13,0,195.0,1
102804,5130,24.58,21,0,465.1,1
102835,5131,50.22,31,1,840.8,1
102855,5132,25.59,20,0,479.4,1
102868,5133,6.25,13,0,195.0,1
102902,5134,48.10,34,1,809.7,1
102923,5135,17.39,21,2,356.9,1
102936,5136,5.19,13,0,179.4,1
102949,5137,6.25,13,0,195.0,1
102961,5138,3.37,12,0,153.5,1
102973,5139,6.76,12,0,202.4,1
102993,5140,24.38,20,0,462.4,1
103006,5141,5.19,13,0,179.4,1
103017,5142,3.90,11,1,160.4,1
103037,5143,27.90,20,0,513.9,1
103050,5144,6.25,13,0,195.0,1
103076,5145,32.70,26,1,583.6,1
103088,5146,3.12,12,1,148.2,1
103107,5147,26.67,19,0,495.5,1
103128,5148,23.28,21,0,445.4,1
103145,5149,18.15,17,0,370.0,1
103158,5150,8.62,13,0,230.6,1
103171,5151,6.25,13,0,195.0,1
103192,5152,15.55,21,1,330.8,1
103205,5153,6.25,13,0,195.0,1
103218,5154,6.25,13,0,195.0,1
103231,5155,7.45,13,0,212.6,1
103244,5156,6.25,13,0,195.0,1
103256,5157,7.18,12,0,208.9,1
103269,5158,6.25,13,0,195.0,1
103282,5159,6.25,13,0,195.0,1
103302,5160,18.72,20,0,378.7,1
103321,5161,27.60,19,1,508.3,1
103355,5162,48.10,34,1,809.7,1
103374,5163,28.97,19,0,529.1,1
103395,5164,17.30,21,2,355.5,1
103406,5165,2.84,11,0,145.4,1
103418,5166,3.05,12,0,147.9,1
103431,5167,4.32,13,0,166.6,1
103444,5168,8.03,13,0,221.7,1
103457,5169,4.24,13,1,165.0,1
103470,5170,6.25,13,0,195.0,1
103495,5171,30.22,25,0,547.8,1
103508,5172,6.25,13,0,195.0,1
103520,5173,7.56,12,0,214.5,1
103537,5174,23.43,17,1,447.1,1
103549,5175,5.12,12,0,179.5,1
103562,5176,6.25,13,0,195.0,1
103575,5177,6.25,13,0,195.0,1
103596,5178,17.39,21,2,356.9,1
103609,5179,6.25,13,0,195.0,1
103620,5180,3.61,11,0,157.2,1
103633,5181,6.25,13,0,195.0,1
103646,5182,6.25,13,0,195.0,1
103665,5183,30.32,19,0,548.9,1
103699,5184,48.10,34,1,809.7,1
103733,5185,48.10,34,1,809.7,1
103768,5186,51.42,35,2,858.4,1
103778,5187,0.76,10,0,114.3,1
103791,5188,5.15,13,0,178.8,1
103804,5189,6.25,13,0,195.0,1
103817,5190,6.15,13,0,194.0,1
103830,5191,6.25,13,0,195.0,1
103843,5192,6.25,13,0,195.0,1
103856,5193,6.25,13,0,195.0,1
103869,5194,6.25,13,0,195.0,1
103882,5195,12.00,13,0,279.5,1
103895,5196,1.76,13,0,128.9,1
103913,5197,23.36,18,0,447.1,1
103932,5198,25.06,19,0,471.8,1
103944,5199,5.46,12,0,183.4,1
103957,5200,8.47,13,0,227.9,1
103975,5201,14.72,18,0,320.5,1
103999,5202,26.58,24,0,495.1,1
104012,5203,6.25,13,0,195.0,1
104024,5204,7.89,12,0,219.4,1
104045,5205,26.72,21,0,496.3,1
104066,5206,14.74,21,1,318.8,1
104085,5207,22.92,19,0,440.7,1
104109,5208,36.31,24,1,636.3,1
104122,5209,6.25,13,0,195.0,1
104135,5210,5.84,13,0,189.2,1
104161,5211,33.18,26,0,591.8,1
104174,5212,6.25,13,0,195.0,1
104187,5213,6.25,13,0,195.0,1
104200,5214,5.19,13,0,179.4,1
104222,5215,27.50,22,0,508.4,1
104235,5216,6.25,13,0,195.0,1
104246,5217,5.75,11,0,187.8,1
104263,5218,21.47,17,0,419.4,1
104276,5219,6.25,13,0,195.0,1
104288,5220,6.84,12,0,204.5,1
104308,5221,25.49,20,0,478.3,1
104320,5222,2.47,12,1,139.2,1
104333,5223,7.82,13,0,218.6,1
104356,5224,30.91,23,0,557.6,1
104369,5225,6.25,13,0,195.0,1
104382,5226,6.25,13,0,195.0,1
104395,5227,6.25,13,0,195.0,1
104406,5228,-0.20,11,0,101.0,1
104418,5229,4.23,12,0,166.2,1
104437,5230,27.30,19,1,503.8,1
104450,5231,6.25,13,0,195.0,1
104470,5232,27.23,20,0,504.1,1
104483,5233,8.35,13,0,225.8,1
104496,5234,8.09,13,0,222.0,1
104509,5235,6.25,13,0,195.0,1
104522,5236,6.25,13,0,195.0,1
104533,5237,3.31,11,1,150.7,1
104546,5238,10.34,13,0,255.1,1
104559,5239,5.19,13,0,179.4,1
104572,5240,6.25,13,0,195.0,1
104588,5241,20.83,16,0,409.3,1
104601,5242,6.25,13,0,195.0,1
104614,5243,5.19,13,0,179.4,1
104627,5244,6.25,13,0,195.0,1
104662,5245,51.42,35,2,858.4,1
104682,5246,18.69,20,1,377.1,1
104697,5247,20.83,15,0,410.6,1
104718,5248,30.08,21,0,546.5,1
104753,5249,51.42,35,2,858.4,1
104766,5250,6.25,13,0,195.0,1
104785,5251,25.13,19,0,472.9,1
104802,5252,20.29,17,0,402.6,1
104825,5253,21.17,23,1,413.5,1
104838,5254,5.19,13,0,179.4,1
104858,5255,29.56,20,0,538.3,1
104870,5256,4.56,12,1,170.0,1
104883,5257,6.33,13,0,196.5,1
104896,5258,6.25,13,0,195.0,1
104915,5259,27.05,19,1,499.9,1
104928,5260,6.25,13,0,195.0,1
104941,5261,8.32,13,0,225.5,1
104954,5262,5.19,13,0,179.4,1
104966,5263,4.86,12,1,173.5,1
104979,5264,6.25,13,0,195.0,1
104998,5265,23.61,19,1,449.9,1
105011,5266,6.25,13,0,195.0,1
105023,5267,9.12,12,0,237.2,1
105036,5268,6.25,13,0,195.0,1
105061,5269,30.11,25,0,546.8,1
105074,5270,5.19,13,0,179.4,1
105101,5271,33.34,27,1,592.7,1
105114,5272,6.25,13,0,195.0,1
105127,5273,6.25,13,0,195.0,1
105140,5274,7.37,13,0,211.7,1
105164,5275,34.82,24,1,614.2,1
105185,5276,17.64,21,2,360.5,1
105205,5277,22.79,20,0,438.8,1
105218,5278,6.25,13,0,195.0,1
105245,5279,32.48,27,1,579.7,1
105258,5280,6.25,13,0,195.0,1
105271,5281,5.19,13,0,179.4,1
105284,5282,4.08,13,1,162.1,1
105318,5283,48.10,34,1,809.7,1
105342,5284,34.37,24,0,609.0,1
105378,5285,52.63,36,2,876.2,1
105391,5286,6.25,13,0,195.0,1
105404,5287,6.25,13,0,195.0,1
105416,5288,4.69,12,1,171.4,1
105436,5289,23.15,20,0,444.1,1
105449,5290,6.25,13,0,195.0,1
105461,5291,6.52,12,0,198.9,1
105472,5292,5.78,11,0,188.4,1
105492,5293,20.30,20,0,402.2,1
105504,5294,7.65,12,0,215.8,1
105529,5295,30.11,25,0,546.8,1
105542,5296,5.19,13,0,179.4,1
105555,5297,6.25,13,0,195.0,1
105568,5298,5.19,13,0,179.4,1
105581,5299,10.21,13,0,253.5,1
105615,5300,48.10,34,1,809.7,1
105628,5301,6.25,13,0,195.0,1
105641,5302,10.39,13,0,255.9,1
105652,5303,4.66,11,0,171.5,1
105665,5304,6.25,13,0,195.0,1
105678,5305,2.75,13,0,144.3,1
105690,5306,4.92,12,1,174.7,1
105702,5307,6.13,12,1,192.9,1
105714,5308,6.36,12,0,197.2,1
105725,5309,7.86,11,0,218.9,1
105737,5310,7.38,12,0,212.1,1
105771,5311,48.10,34,1,809.7,1
105784,5312,6.25,13,0,195.0,1
105797,5313,6.25,13,0,195.0,1
105810,5314,6.25,13,0,195.0,1
105829,5315,26.86,19,1,497.1,1
105842,5316,6.25,13,0,195.0,1
105863,5317,24.80,21,1,466.8,1
105875,5318,4.54,12,0,170.6,1
105888,5319,6.25,13,0,195.0,1
105911,5320,26.09,23,0,487.0,1
105935,5321,32.82,24,0,586.3,1
105969,5322,48.10,34,1,809.7,1
105981,5323,4.76,12,0,173.3,1
105994,5324,6.25,13,0,195.0,1
106007,5325,6.25,13,0,195.0,1
106019,5326,2.33,12,1,136.3,1
106031,5327,6.97,12,0,205.8,1
106044,5328,6.25,13,0,195.0,1
106064,5329,22.14,20,1,428.0,1
106085,5330,20.83,21,0,410.0,1
106107,5331,24.12,22,0,458.6,1
106120,5332,6.25,13,0,195.0,1
106133,5333,6.73,13,0,202.1,1
106146,5334,6.20,13,0,195.1,1
106164,5335,19.54,18,0,391.0,1
106185,5336,17.64,21,2,360.5,1
106198,5337,3.03,13,0,147.7,1
106211,5338,6.25,13,0,195.0,1
106224,5339,5.19,13,0,179.4,1
106245,5340,20.96,21,2,409.3,1
106258,5341,6.25,13,0,195.0,1
106271,5342,6.25,13,0,195.0,1
106284,5343,6.25,13,0,195.0,1
106297,5344,6.25,13,0,195.0,1
106310,5345,6.25,13,0,195.0,1
106326,5346,16.75,16,0,349.4,1
106339,5347,6.25,13,0,195.0,1
106350,5348,2.81,11,0,145.3,1
106363,5349,6.25,13,0,195.0,1
106388,5350,30.11,25,0,546.8,1
106401,5351,6.25,13,0,195.0,1
106422,5352,29.50,21,0,536.8,1
106433,5353,4.24,11,1,164.4,1
106445,5354,2.63,12,0,142.0,1
106464,5355,22.32,19,0,431.3,1
106489,5356,30.17,25,0,546.8,1
106500,5357,-0.29,11,0,98.8,1
106513,5358,6.69,13,0,201.5,1
106526,5359,3.64,13,1,155.6,1
106551,5360,35.35,25,1,622.2,1
106564,5361,6.25,13,0,195.0,1
106576,5362,5.28,12,0,180.7,1
106589,5363,6.25,13,0,195.0,1
106610,5364,17.70,21,1,362.6,1
106631,5365,15.99,21,1,337.5,1
106644,5366,6.25,13,0,195.0,1
106657,5367,9.60,13,0,244.5,1
106670,5368,3.01,13,0,147.9,1
106691,5369,15.55,21,1,330.8,1
106703,5370,6.77,12,0,203.5,1
106716,5371,6.25,13,0,195.0,1
106737,5372,16.76,21,1,348.9,1
106773,5373,52.63,36,2,876.2,1
106786,5374,6.25,13,0,195.0,1
106810,5375,26.58,24,0,495.1,1
106823,5376,6.25,13,0,195.0,1
106844,5377,15.55,21,1,330.8,1
106857,5378,6.25,13,0,195.0,1
106869,5379,-0.02,12,0,102.8,1
106890,5380,16.89,21,1,350.8,1
106901,5381,3.72,11,1,157.1,1
106914,5382,5.82,13,0,188.9,1
106933,5383,17.58,19,0,361.6,1
106951,5384,17.12,18,0,355.4,1
106971,5385,20.62,20,0,406.6,1
106992,5386,17.39,21,2,356.9,1
107005,5387,6.25,13,0,195.0,1
107008,5388,-6.56,3,0,7.1,1
107039,5389,38.76,31,1,672.1,1
107052,5390,5.19,13,0,179.4,1
107073,5391,16.65,21,2,345.9,1
107094,5392,13.85,21,0,307.0,1
107113,5393,11.47,19,0,271.7,1
107143,5394,37.45,30,1,653.0,1
107155,5395,3.71,12,1,157.4,1
107176,5396,27.35,21,1,504.2,1
107189,5397,6.25,13,0,195.0,1
107202,5398,5.56,13,0,185.2,1
107236,5399,49.24,34,2,825.4,1
107248,5400,4.96,12,0,177.2,1
107261,5401,5.21,13,0,179.7,1
107273,5402,2.98,12,0,146.9,1
107286,5403,5.19,13,0,179.4,1
107307,5404,15.55,21,1,330.8,1
107320,5405,8.87,13,0,234.1,1
107333,5406,5.19,13,0,179.4,1
107346,5407,6.25,13,0,195.0,1
107359,5408,6.25,13,0,195.0,1
107372,5409,6.25,13,0,195.0,1
107384,5410,7.90,12,0,220.4,1
107397,5411,5.19,13,0,179.4,1
107415,5412,12.60,18,0,289.5,1
107435,5413,19.65,20,0,392.9,1
107454,5414,19.66,19,1,391.7,1
107475,5415,18.23,21,1,370.4,1
107510,5416,49.18,35,3,824.5,1
107522,5417,1.24,12,0,121.5,1
107535,5418,3.34,13,0,152.4,1
107557,5419,27.43,22,0,506.7,1
107581,5420,31.98,24,0,573.9,1
107594,5421,5.19,13,0,179.4,1
107615,5422,16.43,21,1,343.9,1
107628,5423,6.37,13,0,196.8,1
107651,5424,23.68,23,1,450.3,1
107663,5425,1.87,12,0,131.2,1
107676,5426,7.76,13,0,217.5,1
107709,5427,55.48,33,2,917.5,1
107728,5428,12.05,19,0,280.5,1
107741,5429,4.39,13,0,167.6,1
107754,5430,6.25,13,0,195.0,1
107767,5431,6.25,13,0,195.0,1
107780,5432,6.25,13,0,195.0,1
107791,5433,-0.23,11,0,100.5,1
107804,5434,4.39,13,0,167.6,1
107817,5435,5.93,13,0,190.2,1
107830,5436,8.01,13,0,221.7,1
107841,5437,1.88,11,0,130.9,1
107862,5438,17.53,21,1,360.2,1
107897,5439,49.18,35,3,824.5,1
107918,5440,16.18,21,1,340.2,1
107939,5441,16.15,21,1,339.9,1
107956,5442,14.94,17,0,323.3,1
107969,5443,6.25,13,0,195.0,1
107990,5444,15.72,21,1,333.5,1
108011,5445,16.43,21,1,343.9,1
108024,5446,6.25,13,0,195.0,1
108037,5447,6.25,13,0,195.0,1
108048,5448,-2.52,11,0,66.0,1
108061,5449,4.19,13,0,164.6,1
108074,5450,6.25,13,0,195.0,1
108087,5451,6.25,13,0,195.0,1
108098,5452,2.84,11,0,145.5,1
108111,5453,6.25,13,0,195.0,1
108124,5454,-1.64,13,0,79.5,1
108137,5455,5.19,13,0,179.4,1
108150,5456,6.25,13,0,195.0,1
108168,5457,24.49,18,0,464.1,1
108181,5458,6.25,13,0,195.0,1
108201,5459,26.06,20,0,486.9,1
108214,5460,6.25,13,0,195.0,1
108226,5461,1.06,12,0,118.7,1
108247,5462,17.01,21,1,352.5,1
108260,5463,6.25,13,0,195.0,1
108273,5464,4.48,13,0,169.7,1
108285,5465,2.30,12,0,136.8,1
108306,5466,17.39,21,2,356.9,1
108318,5467,5.86,12,1,188.8,1
108337,5468,23.99,19,0,456.8,1
108357,5469,21.30,20,0,416.3,1
108370,5470,6.25,13,0,195.0,1
108392,5471,30.27,22,0,549.3,1
108412,5472,23.78,20,0,453.9,1
108425,5473,5.19,13,0,179.4,1
108438,5474,6.78,13,0,202.8,1
108459,5475,17.44,21,1,358.8,1
108480,5476,16.89,21,1,350.7,1
108497,5477,12.81,17,0,291.8,1
108510,5478,6.25,13,0,195.0,1
108545,5479,51.42,35,2,858.4,1
108566,5480,12.53,21,0,287.6,1
108587,5481,15.36,21,0,329.2,1
108608,5482,16.82,21,1,349.7,1
108633,5483,33.39,25,0,594.7,1
108646,5484,4.32,13,0,166.6,1
108667,5485,11.90,21,1,277.4,1
108679,5486,4.71,12,0,172.5,1
108699,5487,22.64,20,0,436.5,1
108720,5488,16.67,21,0,348.8,1
108732,5489,1.88,12,0,131.0,1
108745,5490,6.25,13,0,195.0,1
108763,5491,21.15,18,0,414.1,1
108787,5492,26.46,24,0,493.0,1
108800,5493,3.33,13,1,151.7,1
108813,5494,2.41,13,0,139.0,1
108826,5495,6.25,13,0,195.0,1
108837,5496,2.00,11,0,132.4,1
108854,5497,21.66,17,0,422.1,1
108875,5498,16.99,21,1,352.2,1
108895,5499,16.10,20,1,339.5,1
108908,5500,4.26,13,0,165.7,1
108921,5501,5.14,13,0,178.9,1
108952,5502,38.76,31,1,672.1,1
108965,5503,2.40,13,0,138.9,1
108977,5504,1.57,12,0,126.5,1
108990,5505,3.21,13,0,150.5,1
109001,5506,3.69,11,0,158.5,1
109014,5507,4.19,13,0,164.6,1
109035,5508,16.97,21,2,350.7,1
109047,5509,2.89,12,0,145.5,1
109068,5510,16.37,21,1,343.1,1
109081,5511,6.36,13,0,196.6,1
109102,5512,16.65,21,2,345.9,1
109115,5513,6.25,13,0,195.0,1
109136,5514,14.68,21,1,318.0,1
109159,5515,26.93,23,0,499.1,1
109184,5516,30.11,25,0,546.8,1
109196,5517,5.66,12,0,187.2,1
109209,5518,6.25,13,0,195.0,1
109222,5519,5.19,13,0,179.4,1
109235,5520,6.25,13,0,195.0,1
109266,5521,35.43,31,1,623.7,1
109288,5522,24.89,22,1,469.2,1
109309,5523,14.74,21,1,318.8,1
109320,5524,-0.77,11,0,92.3,1
109341,5525,14.75,21,0,320.2,1
109354,5526,6.25,13,0,195.0,1
109367,5527,3.52,13,1,154.7,1
109378,5528,0.33,11,0,108.4,1
109399,5529,16.21,21,2,339.4,1
109412,5530,4.87,13,1,173.6,1
109436,5531,26.58,24,0,495.1,1
109449,5532,6.25,13,0,195.0,1
109470,5533,27.51,21,1,507.5,1
109483,5534,5.19,13,0,179.4,1
109496,5535,4.32,13,0,166.6,1
109509,5536,6.25,13,0,195.0,1
109522,5537,5.19,13,0,179.4,1
109543,5538,26.68,21,1,495.3,1
109564,5539,13.61,21,0,303.5,1
109577,5540,3.00,13,0,147.2,1
109600,5541,22.01,23,0,427.0,1
109613,5542,8.17,13,0,223.5,1
109625,5543,0.60,12,0,112.4,1
109645,5544,19.83,20,1,394.2,1
109658,5545,6.25,13,0,195.0,1
109681,5546,22.69,23,0,436.7,1
109702,5547,12.38,21,1,284.4,1
109724,5548,26.75,22,1,496.6,1
109745,5549,16.87,21,1,350.4,1
109770,5550,26.50,25,0,493.9,1
109783,5551,6.76,13,0,202.8,1
109800,5552,20.03,17,0,398.2,1
109831,5553,38.95,31,1,675.2,1
109862,5554,34.86,31,1,615.3,1
109883,5555,19.60,21,1,390.3,1
109907,5556,25.90,24,0,484.2,1
109935,5557,29.57,28,1,537.2,1
109959,5558,26.58,24,0,495.1,1
109971,5559,3.59,12,1,155.4,1
109992,5560,22.39,21,1,431.7,1
110004,5561,-2.88,12,0,60.7,1
110040,5562,52.63,36,2,876.2,1
110061,5563,14.23,21,0,312.7,1
